"country","beer_servings","spirit_servings","wine_servings","total_litres_of_pure_alcohol","continent","beer_servings._zscore","spirit_servings._zscore","wine_servings._zscore","total_litres_of_pure_alcohol._zscore","beer_servings.zscore","spirit_servings.zscore","wine_servings.zscore","total_litres_of_pure_alcohol.zscore","beer_servings.zscore.1","spirit_servings.zscore.1","wine_servings.zscore.1","total_litres_of_pure_alcohol.zscore.1","beer_servings zscore","spirit_servings zscore","wine_servings zscore","total_litres_of_pure_alcohol zscore"
"Japan",77,202,16,7,"AS",-0.288310532597352,1.37063061891235,-0.419721269516748,0.605014884847756,-0.288310532597352,1.37063061891235,-0.419721269516748,0.605014884847756,-0.288310532597352,1.37063061891235,-0.419721269516748,0.605014884847756,-0.288310532597352,1.37063061891235,-0.419721269516748,0.605014884847756
"Jordan",6,21,1,0.5,"AS",-0.990286230568481,-0.67956375509061,-0.607932712399491,-1.11761601175122,-0.990286230568481,-0.67956375509061,-0.607932712399491,-1.11761601175122,-0.990286230568481,-0.67956375509061,-0.607932712399491,-1.11761601175122,-0.990286230568481,-0.67956375509061,-0.607932712399491,-1.11761601175122
"Kazakhstan",124,246,12,6.8,"AS",0.176377605496212,1.86902041148766,-0.469910987618813,0.552010857260095,0.176377605496212,1.86902041148766,-0.469910987618813,0.552010857260095,0.176377605496212,1.86902041148766,-0.469910987618813,0.552010857260095,0.176377605496212,1.86902041148766,-0.469910987618813,0.552010857260095
"Kenya",58,22,2,1.8,"AF",-0.476163184167091,-0.668236714350262,-0.595385282873975,-0.773089832431427,-0.476163184167091,-0.668236714350262,-0.595385282873975,-0.773089832431427,-0.476163184167091,-0.668236714350262,-0.595385282873975,-0.773089832431427,-0.476163184167091,-0.668236714350262,-0.595385282873975,-0.773089832431427
"Kiribati",21,34,1,1,"OC",-0.841981505645003,-0.532312225466088,-0.607932712399491,-0.98510594278207,-0.841981505645003,-0.532312225466088,-0.607932712399491,-0.98510594278207,-0.841981505645003,-0.532312225466088,-0.607932712399491,-0.98510594278207,-0.841981505645003,-0.532312225466088,-0.607932712399491,-0.98510594278207
"Kuwait",0,0,0,0,"AS",-1.04960812053787,-0.917431610637915,-0.620480141925007,-1.25012608072037,-1.04960812053787,-0.917431610637915,-0.620480141925007,-1.25012608072037,-1.04960812053787,-0.917431610637915,-0.620480141925007,-1.25012608072037,-1.04960812053787,-0.917431610637915,-0.620480141925007,-1.25012608072037
"Kyrgyzstan",31,97,6,2.4,"AS",-0.743111689029351,0.181291341175826,-0.54519556477191,-0.614077749668444,-0.743111689029351,0.181291341175826,-0.54519556477191,-0.614077749668444,-0.743111689029351,0.181291341175826,-0.54519556477191,-0.614077749668444,-0.743111689029351,0.181291341175826,-0.54519556477191,-0.614077749668444
"Laos",62,0,123,6.2,"AS",-0.43661525752083,-0.917431610637915,0.922853689713482,0.392998774497112,-0.43661525752083,-0.917431610637915,0.922853689713482,0.392998774497112,-0.43661525752083,-0.917431610637915,0.922853689713482,0.392998774497112,-0.43661525752083,-0.917431610637915,0.922853689713482,0.392998774497112
"Latvia",281,216,62,10.5,"EU",1.72863372636195,1.52920918927722,0.157460488656996,1.53258536763182,1.72863372636195,1.52920918927722,0.157460488656996,1.53258536763182,1.72863372636195,1.52920918927722,0.157460488656996,1.53258536763182,1.72863372636195,1.52920918927722,0.157460488656996,1.53258536763182
"Lebanon",20,55,31,1.9,"AS",-0.851868487306568,-0.294444369918783,-0.231509826634006,-0.746587818637596,-0.851868487306568,-0.294444369918783,-0.231509826634006,-0.746587818637596,-0.851868487306568,-0.294444369918783,-0.231509826634006,-0.746587818637596,-0.851868487306568,-0.294444369918783,-0.231509826634006,-0.746587818637596
"Lesotho",82,29,0,2.8,"AF",-0.238875624289526,-0.588947429167827,-0.620480141925007,-0.508069694493123,-0.238875624289526,-0.588947429167827,-0.620480141925007,-0.508069694493123,-0.238875624289526,-0.588947429167827,-0.620480141925007,-0.508069694493123,-0.238875624289526,-0.588947429167827,-0.620480141925007,-0.508069694493123
"Liberia",19,152,2,3.1,"AF",-0.861755468968133,0.804278581894958,-0.595385282873975,-0.428563653111631,-0.861755468968133,0.804278581894958,-0.595385282873975,-0.428563653111631,-0.861755468968133,0.804278581894958,-0.595385282873975,-0.428563653111631,-0.861755468968133,0.804278581894958,-0.595385282873975,-0.428563653111631
"Libya",0,0,0,0,"AF",-1.04960812053787,-0.917431610637915,-0.620480141925007,-1.25012608072037,-1.04960812053787,-0.917431610637915,-0.620480141925007,-1.25012608072037,-1.04960812053787,-0.917431610637915,-0.620480141925007,-1.25012608072037,-1.04960812053787,-0.917431610637915,-0.620480141925007,-1.25012608072037
"Lithuania",343,244,56,12.9,"EU",2.34162658937899,1.84636633000696,0.0821759115038987,2.16863369868375,2.34162658937899,1.84636633000696,0.0821759115038987,2.16863369868375,2.34162658937899,1.84636633000696,0.0821759115038987,2.16863369868375,2.34162658937899,1.84636633000696,0.0821759115038987,2.16863369868375
"Luxembourg",236,133,271,11.4,"EU",1.28371955159151,0.589064807828349,2.77987325948988,1.7711034917763,1.28371955159151,0.589064807828349,2.77987325948988,1.7711034917763,1.28371955159151,0.589064807828349,2.77987325948988,1.7711034917763,1.28371955159151,0.589064807828349,2.77987325948988,1.7711034917763
"Madagascar",26,15,4,0.8,"AF",-0.792546597337177,-0.747525999532697,-0.570290423822942,-1.03810997036973,-0.792546597337177,-0.747525999532697,-0.570290423822942,-1.03810997036973,-0.792546597337177,-0.747525999532697,-0.570290423822942,-1.03810997036973,-0.792546597337177,-0.747525999532697,-0.570290423822942,-1.03810997036973
"Malawi",8,11,1,1.5,"AF",-0.970512267245351,-0.792834162494088,-0.607932712399491,-0.852595873812918,-0.970512267245351,-0.792834162494088,-0.607932712399491,-0.852595873812918,-0.970512267245351,-0.792834162494088,-0.607932712399491,-0.852595873812918,-0.970512267245351,-0.792834162494088,-0.607932712399491,-0.852595873812918
"Malaysia",13,4,0,0.3,"AS",-0.921077358937525,-0.872123447676523,-0.620480141925007,-1.17062003933888,-0.921077358937525,-0.872123447676523,-0.620480141925007,-1.17062003933888,-0.921077358937525,-0.872123447676523,-0.620480141925007,-1.17062003933888,-0.921077358937525,-0.872123447676523,-0.620480141925007,-1.17062003933888
"Maldives",0,0,0,0,"AS",-1.04960812053787,-0.917431610637915,-0.620480141925007,-1.25012608072037,-1.04960812053787,-0.917431610637915,-0.620480141925007,-1.25012608072037,-1.04960812053787,-0.917431610637915,-0.620480141925007,-1.25012608072037,-1.04960812053787,-0.917431610637915,-0.620480141925007,-1.25012608072037
"Mali",5,1,1,0.6,"AF",-1.00017321223005,-0.906104569897567,-0.607932712399491,-1.09111399795739,-1.00017321223005,-0.906104569897567,-0.607932712399491,-1.09111399795739,-1.00017321223005,-0.906104569897567,-0.607932712399491,-1.09111399795739,-1.00017321223005,-0.906104569897567,-0.607932712399491,-1.09111399795739
"Malta",149,100,120,6.6,"EU",0.423552147035342,0.21527246339687,0.885211401136934,0.499006829672434,0.423552147035342,0.21527246339687,0.885211401136934,0.499006829672434,0.423552147035342,0.21527246339687,0.885211401136934,0.499006829672434,0.423552147035342,0.21527246339687,0.885211401136934,0.499006829672434
"Marshall Islands",0,0,0,0,"OC",-1.04960812053787,-0.917431610637915,-0.620480141925007,-1.25012608072037,-1.04960812053787,-0.917431610637915,-0.620480141925007,-1.25012608072037,-1.04960812053787,-0.917431610637915,-0.620480141925007,-1.25012608072037,-1.04960812053787,-0.917431610637915,-0.620480141925007,-1.25012608072037
"Mauritania",0,0,0,0,"AF",-1.04960812053787,-0.917431610637915,-0.620480141925007,-1.25012608072037,-1.04960812053787,-0.917431610637915,-0.620480141925007,-1.25012608072037,-1.04960812053787,-0.917431610637915,-0.620480141925007,-1.25012608072037,-1.04960812053787,-0.917431610637915,-0.620480141925007,-1.25012608072037
"Mauritius",98,31,18,2.6,"AF",-0.0806839177044829,-0.566293347687131,-0.394626410465716,-0.561073722080783,-0.0806839177044829,-0.566293347687131,-0.394626410465716,-0.561073722080783,-0.0806839177044829,-0.566293347687131,-0.394626410465716,-0.561073722080783,-0.0806839177044829,-0.566293347687131,-0.394626410465716,-0.561073722080783
"Mexico",238,68,5,5.5,NA,1.30349351491464,-0.147192840294261,-0.557742994297426,0.207484677940299,1.30349351491464,-0.147192840294261,-0.557742994297426,0.207484677940299,1.30349351491464,-0.147192840294261,-0.557742994297426,0.207484677940299,1.30349351491464,-0.147192840294261,-0.557742994297426,0.207484677940299
"Micronesia",62,50,18,2.3,"OC",-0.43661525752083,-0.351079573620522,-0.394626410465716,-0.640579763462275,-0.43661525752083,-0.351079573620522,-0.394626410465716,-0.640579763462275,-0.43661525752083,-0.351079573620522,-0.394626410465716,-0.640579763462275,-0.43661525752083,-0.351079573620522,-0.394626410465716,-0.640579763462275
"Monaco",0,0,0,0,"EU",-1.04960812053787,-0.917431610637915,-0.620480141925007,-1.25012608072037,-1.04960812053787,-0.917431610637915,-0.620480141925007,-1.25012608072037,-1.04960812053787,-0.917431610637915,-0.620480141925007,-1.25012608072037,-1.04960812053787,-0.917431610637915,-0.620480141925007,-1.25012608072037
"Mongolia",77,189,8,4.9,"AS",-0.288310532597352,1.22337908928783,-0.520100705720878,0.0484725951773168,-0.288310532597352,1.22337908928783,-0.520100705720878,0.0484725951773168,-0.288310532597352,1.22337908928783,-0.520100705720878,0.0484725951773168,-0.288310532597352,1.22337908928783,-0.520100705720878,0.0484725951773168
"Montenegro",31,114,128,4.9,"EU",-0.743111689029351,0.37385103376174,0.985590837341063,0.0484725951773168,-0.743111689029351,0.37385103376174,0.985590837341063,0.0484725951773168,-0.743111689029351,0.37385103376174,0.985590837341063,0.0484725951773168,-0.743111689029351,0.37385103376174,0.985590837341063,0.0484725951773168
"Morocco",12,6,10,0.5,"AF",-0.93096434059909,-0.849469366195828,-0.495005846669845,-1.11761601175122,-0.93096434059909,-0.849469366195828,-0.495005846669845,-1.11761601175122,-0.93096434059909,-0.849469366195828,-0.495005846669845,-1.11761601175122,-0.93096434059909,-0.849469366195828,-0.495005846669845,-1.11761601175122
"Mozambique",47,18,5,1.3,"AF",-0.584919982444308,-0.713544877311653,-0.557742994297426,-0.905599901400579,-0.584919982444308,-0.713544877311653,-0.557742994297426,-0.905599901400579,-0.584919982444308,-0.713544877311653,-0.557742994297426,-0.905599901400579,-0.584919982444308,-0.713544877311653,-0.557742994297426,-0.905599901400579
"Myanmar",5,1,0,0.1,"AS",-1.00017321223005,-0.906104569897567,-0.620480141925007,-1.22362406692654,-1.00017321223005,-0.906104569897567,-0.620480141925007,-1.22362406692654,-1.00017321223005,-0.906104569897567,-0.620480141925007,-1.22362406692654,-1.00017321223005,-0.906104569897567,-0.620480141925007,-1.22362406692654
"Namibia",376,3,1,6.8,"AF",2.66789698421064,-0.883450488416871,-0.607932712399491,0.552010857260095,2.66789698421064,-0.883450488416871,-0.607932712399491,0.552010857260095,2.66789698421064,-0.883450488416871,-0.607932712399491,0.552010857260095,2.66789698421064,-0.883450488416871,-0.607932712399491,0.552010857260095
"Nauru",49,0,8,1,"OC",-0.565146019121178,-0.917431610637915,-0.520100705720878,-0.98510594278207,-0.565146019121178,-0.917431610637915,-0.520100705720878,-0.98510594278207,-0.565146019121178,-0.917431610637915,-0.520100705720878,-0.98510594278207,-0.565146019121178,-0.917431610637915,-0.520100705720878,-0.98510594278207
"Nepal",5,6,0,0.2,"AS",-1.00017321223005,-0.849469366195828,-0.620480141925007,-1.19712205313271,-1.00017321223005,-0.849469366195828,-0.620480141925007,-1.19712205313271,-1.00017321223005,-0.849469366195828,-0.620480141925007,-1.19712205313271,-1.00017321223005,-0.849469366195828,-0.620480141925007,-1.19712205313271
"Netherlands",251,88,190,9.4,"EU",1.43202427651499,0.0793479745126957,1.76353146792307,1.24106321589969,1.43202427651499,0.0793479745126957,1.76353146792307,1.24106321589969,1.43202427651499,0.0793479745126957,1.76353146792307,1.24106321589969,1.43202427651499,0.0793479745126957,1.76353146792307,1.24106321589969
"New Zealand",203,79,175,9.3,"OC",0.957449156759863,-0.0225953921504349,1.57532002504032,1.21456120210586,0.957449156759863,-0.0225953921504349,1.57532002504032,1.21456120210586,0.957449156759863,-0.0225953921504349,1.57532002504032,1.21456120210586,0.957449156759863,-0.0225953921504349,1.57532002504032,1.21456120210586
"Nicaragua",78,118,1,3.5,NA,-0.278423550935787,0.419159196723131,-0.607932712399491,-0.322555597936309,-0.278423550935787,0.419159196723131,-0.607932712399491,-0.322555597936309,-0.278423550935787,0.419159196723131,-0.607932712399491,-0.322555597936309,-0.278423550935787,0.419159196723131,-0.607932712399491,-0.322555597936309
"Niger",3,2,1,0.1,"AF",-1.01994717555318,-0.894777529157219,-0.607932712399491,-1.22362406692654,-1.01994717555318,-0.894777529157219,-0.607932712399491,-1.22362406692654,-1.01994717555318,-0.894777529157219,-0.607932712399491,-1.22362406692654,-1.01994717555318,-0.894777529157219,-0.607932712399491,-1.22362406692654
"Nigeria",42,5,2,9.1,"AF",-0.634354890752134,-0.860796406936175,-0.595385282873975,1.16155717451819,-0.634354890752134,-0.860796406936175,-0.595385282873975,1.16155717451819,-0.634354890752134,-0.860796406936175,-0.595385282873975,1.16155717451819,-0.634354890752134,-0.860796406936175,-0.595385282873975,1.16155717451819
"Niue",188,200,7,7,"OC",0.809144431836385,1.34797653743165,-0.532648135246394,0.605014884847756,0.809144431836385,1.34797653743165,-0.532648135246394,0.605014884847756,0.809144431836385,1.34797653743165,-0.532648135246394,0.605014884847756,0.809144431836385,1.34797653743165,-0.532648135246394,0.605014884847756
"Norway",169,71,129,6.7,"EU",0.621291780266646,-0.113211718073218,0.998138266866579,0.525508843466265,0.621291780266646,-0.113211718073218,0.998138266866579,0.525508843466265,0.621291780266646,-0.113211718073218,0.998138266866579,0.525508843466265,0.621291780266646,-0.113211718073218,0.998138266866579,0.525508843466265
"Oman",22,16,1,0.7,"AS",-0.832094523983438,-0.736198958792349,-0.607932712399491,-1.06461198416356,-0.832094523983438,-0.736198958792349,-0.607932712399491,-1.06461198416356,-0.832094523983438,-0.736198958792349,-0.607932712399491,-1.06461198416356,-0.832094523983438,-0.736198958792349,-0.607932712399491,-1.06461198416356
"Pakistan",0,0,0,0,"AS",-1.04960812053787,-0.917431610637915,-0.620480141925007,-1.25012608072037,-1.04960812053787,-0.917431610637915,-0.620480141925007,-1.25012608072037,-1.04960812053787,-0.917431610637915,-0.620480141925007,-1.25012608072037,-1.04960812053787,-0.917431610637915,-0.620480141925007,-1.25012608072037
"Palau",306,63,23,6.9,"OC",1.97580826790108,-0.203828043996,-0.331889262838135,0.578512871053926,1.97580826790108,-0.203828043996,-0.331889262838135,0.578512871053926,1.97580826790108,-0.203828043996,-0.331889262838135,0.578512871053926,1.97580826790108,-0.203828043996,-0.331889262838135,0.578512871053926
"Panama",285,104,18,7.2,NA,1.76818165300821,0.260580626358261,-0.394626410465716,0.658018912435417,1.76818165300821,0.260580626358261,-0.394626410465716,0.658018912435417,1.76818165300821,0.260580626358261,-0.394626410465716,0.658018912435417,1.76818165300821,0.260580626358261,-0.394626410465716,0.658018912435417
"Papua New Guinea",44,39,1,1.5,"OC",-0.614580927429003,-0.475677021764349,-0.607932712399491,-0.852595873812918,-0.614580927429003,-0.475677021764349,-0.607932712399491,-0.852595873812918,-0.614580927429003,-0.475677021764349,-0.607932712399491,-0.852595873812918,-0.614580927429003,-0.475677021764349,-0.607932712399491,-0.852595873812918
"Paraguay",213,117,74,7.3,"SA",1.05631897337551,0.407832155982783,0.30802964296319,0.684520926229247,1.05631897337551,0.407832155982783,0.30802964296319,0.684520926229247,1.05631897337551,0.407832155982783,0.30802964296319,0.684520926229247,1.05631897337551,0.407832155982783,0.30802964296319,0.684520926229247
"Peru",163,160,21,6.1,"SA",0.561969890297255,0.894894907817741,-0.356984121889167,0.366496760703282,0.561969890297255,0.894894907817741,-0.356984121889167,0.366496760703282,0.561969890297255,0.894894907817741,-0.356984121889167,0.366496760703282,0.561969890297255,0.894894907817741,-0.356984121889167,0.366496760703282
"Philippines",71,186,1,4.6,"AS",-0.347632422566743,1.18939796706678,-0.607932712399491,-0.0310334462041747,-0.347632422566743,1.18939796706678,-0.607932712399491,-0.0310334462041747,-0.347632422566743,1.18939796706678,-0.607932712399491,-0.0310334462041747,-0.347632422566743,1.18939796706678,-0.607932712399491,-0.0310334462041747
"Poland",343,215,56,10.9,"EU",2.34162658937899,1.51788214853687,0.0821759115038987,1.63859342280714,2.34162658937899,1.51788214853687,0.0821759115038987,1.63859342280714,2.34162658937899,1.51788214853687,0.0821759115038987,1.63859342280714,2.34162658937899,1.51788214853687,0.0821759115038987,1.63859342280714
"Portugal",194,67,339,11,"EU",0.868466321805776,-0.158519881034609,3.63309846722498,1.66509543660097,0.868466321805776,-0.158519881034609,3.63309846722498,1.66509543660097,0.868466321805776,-0.158519881034609,3.63309846722498,1.66509543660097,0.868466321805776,-0.158519881034609,3.63309846722498,1.66509543660097
"Qatar",1,42,7,0.9,"AS",-1.03972113887631,-0.441695899543305,-0.532648135246394,-1.0116079565759,-1.03972113887631,-0.441695899543305,-0.532648135246394,-1.0116079565759,-1.03972113887631,-0.441695899543305,-0.532648135246394,-1.0116079565759,-1.03972113887631,-0.441695899543305,-0.532648135246394,-1.0116079565759
"South Korea",140,16,9,9.8,"AS",0.334569312081255,-0.736198958792349,-0.507553276195361,1.34707127107501,0.334569312081255,-0.736198958792349,-0.507553276195361,1.34707127107501,0.334569312081255,-0.736198958792349,-0.507553276195361,1.34707127107501,0.334569312081255,-0.736198958792349,-0.507553276195361,1.34707127107501
"Moldova",109,226,18,6.3,"EU",0.0280728805727343,1.6424795966807,-0.394626410465716,0.419500788290943,0.0280728805727343,1.6424795966807,-0.394626410465716,0.419500788290943,0.0280728805727343,1.6424795966807,-0.394626410465716,0.419500788290943,0.0280728805727343,1.6424795966807,-0.394626410465716,0.419500788290943
"Romania",297,122,167,10.4,"EU",1.88682543294699,0.464467359684522,1.47494058883619,1.50608335383799,1.88682543294699,0.464467359684522,1.47494058883619,1.50608335383799,1.88682543294699,0.464467359684522,1.47494058883619,1.50608335383799,1.88682543294699,0.464467359684522,1.47494058883619,1.50608335383799
"Russian Federation",247,326,73,11.5,"AS",1.39247634986873,2.77518367071548,0.295482213437674,1.79760550557013,1.39247634986873,2.77518367071548,0.295482213437674,1.79760550557013,1.39247634986873,2.77518367071548,0.295482213437674,1.79760550557013,1.39247634986873,2.77518367071548,0.295482213437674,1.79760550557013
"Rwanda",43,2,0,6.8,"AF",-0.624467909090569,-0.894777529157219,-0.620480141925007,0.552010857260095,-0.624467909090569,-0.894777529157219,-0.620480141925007,0.552010857260095,-0.624467909090569,-0.894777529157219,-0.620480141925007,0.552010857260095,-0.624467909090569,-0.894777529157219,-0.620480141925007,0.552010857260095
"St. Kitts & Nevis",194,205,32,7.7,NA,0.868466321805776,1.40461174113339,-0.218962397108489,0.790528981404569,0.868466321805776,1.40461174113339,-0.218962397108489,0.790528981404569,0.868466321805776,1.40461174113339,-0.218962397108489,0.790528981404569,0.868466321805776,1.40461174113339,-0.218962397108489,0.790528981404569
"St. Lucia",171,315,71,10.1,NA,0.641065743589777,2.65058622257166,0.270387354386641,1.4265773124565,0.641065743589777,2.65058622257166,0.270387354386641,1.4265773124565,0.641065743589777,2.65058622257166,0.270387354386641,1.4265773124565,0.641065743589777,2.65058622257166,0.270387354386641,1.4265773124565
"St. Vincent & the Grenadines",120,221,11,6.3,NA,0.136829678849951,1.58584439297896,-0.482458417144329,0.419500788290943,0.136829678849951,1.58584439297896,-0.482458417144329,0.419500788290943,0.136829678849951,1.58584439297896,-0.482458417144329,0.419500788290943,0.136829678849951,1.58584439297896,-0.482458417144329,0.419500788290943
"Samoa",105,18,24,2.6,"OC",-0.0114750460735265,-0.713544877311653,-0.319341833312619,-0.561073722080783,-0.0114750460735265,-0.713544877311653,-0.319341833312619,-0.561073722080783,-0.0114750460735265,-0.713544877311653,-0.319341833312619,-0.561073722080783,-0.0114750460735265,-0.713544877311653,-0.319341833312619,-0.561073722080783
"San Marino",0,0,0,0,"EU",-1.04960812053787,-0.917431610637915,-0.620480141925007,-1.25012608072037,-1.04960812053787,-0.917431610637915,-0.620480141925007,-1.25012608072037,-1.04960812053787,-0.917431610637915,-0.620480141925007,-1.25012608072037,-1.04960812053787,-0.917431610637915,-0.620480141925007,-1.25012608072037
"Sao Tome & Principe",56,38,140,4.2,"AF",-0.495937147490221,-0.487004062504697,1.13615999164726,-0.137041501379496,-0.495937147490221,-0.487004062504697,1.13615999164726,-0.137041501379496,-0.495937147490221,-0.487004062504697,1.13615999164726,-0.137041501379496,-0.495937147490221,-0.487004062504697,1.13615999164726,-0.137041501379496
"Saudi Arabia",0,5,0,0.1,"AS",-1.04960812053787,-0.860796406936175,-0.620480141925007,-1.22362406692654,-1.04960812053787,-0.860796406936175,-0.620480141925007,-1.22362406692654,-1.04960812053787,-0.860796406936175,-0.620480141925007,-1.22362406692654,-1.04960812053787,-0.860796406936175,-0.620480141925007,-1.22362406692654
"Senegal",9,1,7,0.3,"AF",-0.960625285583785,-0.906104569897567,-0.532648135246394,-1.17062003933888,-0.960625285583785,-0.906104569897567,-0.532648135246394,-1.17062003933888,-0.960625285583785,-0.906104569897567,-0.532648135246394,-1.17062003933888,-0.960625285583785,-0.906104569897567,-0.532648135246394,-1.17062003933888
"Serbia",283,131,127,9.6,"EU",1.74840768968508,0.566410726347653,0.973043407815547,1.29406724348735,1.74840768968508,0.566410726347653,0.973043407815547,1.29406724348735,1.74840768968508,0.566410726347653,0.973043407815547,1.29406724348735,1.74840768968508,0.566410726347653,0.973043407815547,1.29406724348735
"Seychelles",157,25,51,4.1,"AF",0.502648000327864,-0.634255592129218,0.0194387638763178,-0.163543515173327,0.502648000327864,-0.634255592129218,0.0194387638763178,-0.163543515173327,0.502648000327864,-0.634255592129218,0.0194387638763178,-0.163543515173327,0.502648000327864,-0.634255592129218,0.0194387638763178,-0.163543515173327
"Sierra Leone",25,3,2,6.7,"AF",-0.802433578998742,-0.883450488416871,-0.595385282873975,0.525508843466265,-0.802433578998742,-0.883450488416871,-0.595385282873975,0.525508843466265,-0.802433578998742,-0.883450488416871,-0.595385282873975,0.525508843466265,-0.802433578998742,-0.883450488416871,-0.595385282873975,0.525508843466265
"Singapore",60,12,11,1.5,"AS",-0.45638922084396,-0.78150712175374,-0.482458417144329,-0.852595873812918,-0.45638922084396,-0.78150712175374,-0.482458417144329,-0.852595873812918,-0.45638922084396,-0.78150712175374,-0.482458417144329,-0.852595873812918,-0.45638922084396,-0.78150712175374,-0.482458417144329,-0.852595873812918
"Slovakia",196,293,116,11.4,"EU",0.888240285128907,2.401391326284,0.835021683034869,1.7711034917763,0.888240285128907,2.401391326284,0.835021683034869,1.7711034917763,0.888240285128907,2.401391326284,0.835021683034869,1.7711034917763,0.888240285128907,2.401391326284,0.835021683034869,1.7711034917763
"Slovenia",270,51,276,10.6,"EU",1.61987692808473,-0.339752532880175,2.84261040711746,1.55908738142565,1.61987692808473,-0.339752532880175,2.84261040711746,1.55908738142565,1.61987692808473,-0.339752532880175,2.84261040711746,1.55908738142565,1.61987692808473,-0.339752532880175,2.84261040711746,1.55908738142565
"Solomon Islands",56,11,1,1.2,"OC",-0.495937147490221,-0.792834162494088,-0.607932712399491,-0.93210191519441,-0.495937147490221,-0.792834162494088,-0.607932712399491,-0.93210191519441,-0.495937147490221,-0.792834162494088,-0.607932712399491,-0.93210191519441,-0.495937147490221,-0.792834162494088,-0.607932712399491,-0.93210191519441
"Somalia",0,0,0,0,"AF",-1.04960812053787,-0.917431610637915,-0.620480141925007,-1.25012608072037,-1.04960812053787,-0.917431610637915,-0.620480141925007,-1.25012608072037,-1.04960812053787,-0.917431610637915,-0.620480141925007,-1.25012608072037,-1.04960812053787,-0.917431610637915,-0.620480141925007,-1.25012608072037
"South Africa",225,76,81,8.2,"AF",1.1749627533143,-0.0565765143714784,0.395861649641803,0.923039050373721,1.1749627533143,-0.0565765143714784,0.395861649641803,0.923039050373721,1.1749627533143,-0.0565765143714784,0.395861649641803,0.923039050373721,1.1749627533143,-0.0565765143714784,0.395861649641803,0.923039050373721
"Spain",284,157,112,10,"EU",1.75829467134664,0.860913785596697,0.784831964932804,1.40007529866267,1.75829467134664,0.860913785596697,0.784831964932804,1.40007529866267,1.75829467134664,0.860913785596697,0.784831964932804,1.40007529866267,1.75829467134664,0.860913785596697,0.784831964932804,1.40007529866267
"Sri Lanka",16,104,0,2.2,"AS",-0.891416413952829,0.260580626358261,-0.620480141925007,-0.667081777256105,-0.891416413952829,0.260580626358261,-0.620480141925007,-0.667081777256105,-0.891416413952829,0.260580626358261,-0.620480141925007,-0.667081777256105,-0.891416413952829,0.260580626358261,-0.620480141925007,-0.667081777256105
"Sudan",8,13,0,1.7,"AF",-0.970512267245351,-0.770180081013393,-0.620480141925007,-0.799591846225257,-0.970512267245351,-0.770180081013393,-0.620480141925007,-0.799591846225257,-0.970512267245351,-0.770180081013393,-0.620480141925007,-0.799591846225257,-0.970512267245351,-0.770180081013393,-0.620480141925007,-0.799591846225257
"Suriname",128,178,7,5.6,"SA",0.215925532142473,1.098781641144,-0.532648135246394,0.23398669173413,0.215925532142473,1.098781641144,-0.532648135246394,0.23398669173413,0.215925532142473,1.098781641144,-0.532648135246394,0.23398669173413,0.215925532142473,1.098781641144,-0.532648135246394,0.23398669173413
"Swaziland",90,2,2,4.7,"AF",-0.159779770997004,-0.894777529157219,-0.595385282873975,-0.00453143241034413,-0.159779770997004,-0.894777529157219,-0.595385282873975,-0.00453143241034413,-0.159779770997004,-0.894777529157219,-0.595385282873975,-0.00453143241034413,-0.159779770997004,-0.894777529157219,-0.595385282873975,-0.00453143241034413
"Sweden",152,60,186,7.2,"EU",0.453213092020038,-0.237809166217044,1.713341749821,0.658018912435417,0.453213092020038,-0.237809166217044,1.713341749821,0.658018912435417,0.453213092020038,-0.237809166217044,1.713341749821,0.658018912435417,0.453213092020038,-0.237809166217044,1.713341749821,0.658018912435417
"Switzerland",185,100,280,10.2,"EU",0.779483486851689,0.21527246339687,2.89280012521952,1.45307932625033,0.779483486851689,0.21527246339687,2.89280012521952,1.45307932625033,0.779483486851689,0.21527246339687,2.89280012521952,1.45307932625033,0.779483486851689,0.21527246339687,2.89280012521952,1.45307932625033
"Syria",5,35,16,1,"AS",-1.00017321223005,-0.52098518472574,-0.419721269516748,-0.98510594278207,-1.00017321223005,-0.52098518472574,-0.419721269516748,-0.98510594278207,-1.00017321223005,-0.52098518472574,-0.419721269516748,-0.98510594278207,-1.00017321223005,-0.52098518472574,-0.419721269516748,-0.98510594278207
"Tajikistan",2,15,0,0.3,"AS",-1.02983415721474,-0.747525999532697,-0.620480141925007,-1.17062003933888,-1.02983415721474,-0.747525999532697,-0.620480141925007,-1.17062003933888,-1.02983415721474,-0.747525999532697,-0.620480141925007,-1.17062003933888,-1.02983415721474,-0.747525999532697,-0.620480141925007,-1.17062003933888
"Thailand",99,258,1,6.4,"AS",-0.0707969360429177,2.00494490037183,-0.607932712399491,0.446002802084773,-0.0707969360429177,2.00494490037183,-0.607932712399491,0.446002802084773,-0.0707969360429177,2.00494490037183,-0.607932712399491,0.446002802084773,-0.0707969360429177,2.00494490037183,-0.607932712399491,0.446002802084773
"Macedonia",106,27,86,3.9,"EU",-0.00158806441196129,-0.611601510648523,0.458598797269384,-0.216547542760988,-0.00158806441196129,-0.611601510648523,0.458598797269384,-0.216547542760988,-0.00158806441196129,-0.611601510648523,0.458598797269384,-0.216547542760988,-0.00158806441196129,-0.611601510648523,0.458598797269384,-0.216547542760988
